fecha,cliente_id,producto,categoria,cantidad,precio_unitario,total,vendedor,region,canal,metodo_pago
2023-03-31,CLI-6131,Bolsas plásticas,Descartables,7,0.1,0.7,Yonny,,E-commerce,Tarjeta crédito
2023-11-06,CLI-6534,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,Tienda física,Tarjeta débito
26/10/2024,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,Tarjeta crédito
2024-06-28,CLI-2239,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,Tienda física,Efectivo
2023-09-28,CLI-8498,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,
2024-06-04,,Bolsas plásticas,Descartables,10,0.1,1.0,Yonny,,Tienda física,Tarjeta crédito
2024-08-01,CLI-2862,Carne molida,Carnes,4,5.8,23.2,Yonny,,Tienda física,Tarjeta débito
2024-08-19,,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Tienda física,Tarjeta débito
2023/12/02,,Papas precocinadas,Congelados,5,2.3,11.5,Yonny,,E-commerce,Tarjeta débito
2024-04-02,CLI-4921,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,Efectivo
08-15-2023,CLI-7242,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Efectivo
2024-02-07,CLI-9903,Refresco 2L,Bebidas,7,1.1,7.7,Lili,,Tienda física,Efectivo
2024-02-29,,Bolsas plásticas,Descartables,11,0.1,1.1,Lili,,Tienda física,Transferencia
2024-05-24,CLI-9306,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,E-commerce,Tarjeta débito
2023-10-17,,Pasta de Tomate,Enlatados,2,0.75,1.5,Yonny,,Tienda física,Efectivo
2024-08-02,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,Tarjeta crédito
06-07-2023,CLI-3118,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Tienda física,Tarjeta débito
2023-04-13,,Helado familiar,Lácteos,2,4.0,8.0,Lili,,Tienda física,Tarjeta débito
2024-03-07,,Bolsas plásticas,Descartables,7,0.1,0.7,,,E-commerce,Transferencia
2024-05-20,,Carne molida,Carnes,3,5.8,17.4,Yonny,,Teléfono,Tarjeta débito
2024-01-04,CLI-1448,Pollo entero,Carnes,3,4.5,13.5,,,Teléfono,Efectivo
2024-07-27,CLI-9681,Papas precocinadas,Congelados,5,2.3,11.5,,,Tienda física,Tarjeta débito
17/05/2023,CLI-1837,Pasta de Tomate,Enlatados,1,0.75,0.75,Lili,,Tienda física,Tarjeta crédito
2024-04-02,,Yogurt natural,Lácteos,4,0.9,3.6,,,Tienda física,Efectivo
2024-05-27,CLI-9737,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Tarjeta débito
2024-11-19,,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,Tarjeta crédito
18/10/2024,CLI-3263,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,Efectivo
2024/07/26,CLI-2477,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Tienda física,Efectivo
29/11/2024,,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Efectivo
2023-12-07,CLI-4519,Leche entera,Lácteos,5,1.2,6.0,Lili,,,
18/07/2023,CLI-8727,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Transferencia
2024-09-09,CLI-6495,Leche entera,Lácteos,4,1.2,4.8,Lili,,Tienda física,
2023-08-25,CLI-3190,Jamón de pavo,Embutidos,3,3.2,9.6,Lili,,E-commerce,Tarjeta débito
2023-03-14,CLI-4767,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,E-commerce,Tarjeta crédito
2023-03-17,,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Tienda física,Efectivo
2024-07-20,CLI-9166,Bolsas plásticas,Descartables,5,0.1,0.5,Yonny,,Teléfono,Tarjeta débito
2023-09-28,CLI-7063,Yogurt natural,Lácteos,2,0.9,1.8,,,Teléfono,Tarjeta débito
2023-07-05,CLI-2355,Pasta de Tomate,Enlatados,5,0.75,3.75,Yonny,,E-commerce,QR
2024-02-28,CLI-5202,Helado familiar,Lácteos,1,4.0,4.0,Lili,,E-commerce,Tarjeta crédito
2024-05-25,CLI-7887,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,QR
2024-08-22,,Jamón de pavo,Embutidos,4,3.2,12.8,Yonny,,,
2024-09-19,CLI-4156,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
2024-08-20,CLI-5464,Bolsas plásticas,Descartables,7,0.1,0.7,Lili,,Tienda física,Tarjeta débito
2023-03-04,,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Tienda física,Tarjeta crédito
2023-06-10,,Leche entera,Lácteos,2,1.2,2.4,,,Teléfono,Tarjeta crédito
2023-11-29,CLI-9661,Bolsas plásticas,Descartables,9,0.1,0.9,Lili,,E-commerce,Efectivo
2023-11-07,CLI-9749,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Efectivo
2023-10-16,CLI-1885,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Efectivo
2024/02/28,CLI-1141,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,Tarjeta débito
15/09/2023,,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,Tienda física,Tarjeta débito
09/08/2024,CLI-4841,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Tarjeta crédito
2023-03-03,,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Tarjeta débito
16/12/2023,CLI-9520,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,
17/05/2024,CLI-9765,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta débito
2023-07-15,CLI-9170,Bolsas plásticas,Descartables,15,0.1,1.5,Yonny,,Tienda física,Tarjeta crédito
2023-10-07,CLI-8737,Yogurt natural,Lácteos,7,0.9,6.3,,,E-commerce,Transferencia
2024-08-03,,Jamón de pavo,Embutidos,2,3.2,6.4,Lili,,Tienda física,Tarjeta débito
2023/05/29,CLI-4661,Bolsas plásticas,Descartables,14,0.1,1.4,Yonny,,Tienda física,Efectivo
2024-01-02,CLI-4780,Pasta de Tomate,Enlatados,5,0.75,3.75,,,E-commerce,Tarjeta débito
2023-07-28,CLI-4418,Leche entera,Lácteos,7,1.2,8.4,,,Tienda física,Tarjeta crédito
08-23-2024,CLI-3460,Papas precocinadas,Congelados,4,2.3,9.2,,,Tienda física,
2024-03-05,CLI-4048,Pasta de Tomate,Enlatados,2,0.75,1.5,Yonny,,Tienda física,Efectivo
2024-04-09,CLI-4657,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,Transferencia
2024-11-12,,Pollo entero,Carnes,2,4.5,9.0,,,,
2024-04-25,CLI-6818,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,E-commerce,QR
24/06/2024,CLI-6251,Pasta de Tomate,Enlatados,7,0.75,5.25,,,Tienda física,
2023-04-21,,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,Tarjeta crédito
2023/03/29,CLI-4539,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Tienda física,
2024-09-24,,Papas precocinadas,Congelados,6,2.3,13.8,,,,
2024-03-13,CLI-9342,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,
2024-02-28,,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
2023-11-14,CLI-8034,Carne molida,Carnes,1,5.8,5.8,,,,
05-20-2024,CLI-7036,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta crédito
2024-06-08,,Papas precocinadas,Congelados,4,2.3,9.2,,,Tienda física,QR
21/10/2023,CLI-8463,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Tarjeta débito
2023-07-05,CLI-6973,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Tarjeta crédito
2024-06-22,CLI-1099,Jamón de pavo,Embutidos,1,3.2,3.2,,,E-commerce,Tarjeta crédito
28/10/2023,CLI-3704,Pasta de Tomate,Enlatados,3,0.75,2.25,,,E-commerce,Tarjeta débito
26/12/2023,CLI-2039,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Efectivo
2024-11-29,CLI-8237,Yogurt natural,Lácteos,5,0.9,4.5,Yonny,,Tienda física,Efectivo
2024-05-17,,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Tienda física,Tarjeta crédito
2024-09-16,CLI-9825,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Tienda física,Tarjeta débito
2024-07-24,CLI-8872,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,,
2024-04-30,CLI-4953,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Tarjeta crédito
10-01-2024,,Leche entera,Lácteos,4,1.2,4.8,Lili,,,
2024-01-27,CLI-4720,Bolsas plásticas,Descartables,3,0.1,0.3,Lili,,Tienda física,Efectivo
2024-07-12,CLI-6148,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Teléfono,Tarjeta crédito
20/12/2023,,Refresco 2L,Bebidas,5,1.1,5.5,,,E-commerce,Tarjeta crédito
2024-01-16,CLI-4522,Pollo entero,Carnes,3,4.5,13.5,,,E-commerce,Tarjeta crédito
02/03/2023,,Pollo entero,Carnes,2,4.5,9.0,Lili,,Tienda física,Efectivo
2024-07-19,CLI-3052,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,E-commerce,Tarjeta débito
2023-09-23,CLI-9365,Helado familiar,Lácteos,1,4.0,4.0,Lili,,Tienda física,Efectivo
2024-11-02,CLI-1769,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Tienda física,Efectivo
2024-02-12,CLI-5365,Pasta de Tomate,Enlatados,7,0.75,5.25,,,E-commerce,Tarjeta crédito
2024-02-01,CLI-4462,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Tienda física,Efectivo
2024-05-29,CLI-9313,Papas precocinadas,Congelados,3,2.3,6.9,Lili,,Tienda física,Tarjeta débito
2023-07-22,CLI-8823,Bolsas plásticas,Descartables,9,0.1,0.9,Lili,,E-commerce,Tarjeta débito
29/11/2023,CLI-2585,Yogurt natural,Lácteos,5,0.9,4.5,Yonny,,Tienda física,
2023-04-28,CLI-8722,Leche entera,Lácteos,2,1.2,2.4,,,E-commerce,Tarjeta crédito
2023-07-03,CLI-9579,Papas precocinadas,Congelados,4,2.3,9.2,,,Teléfono,Tarjeta débito
2024-06-29,CLI-9907,Refresco 2L,Bebidas,6,1.1,6.6,,,E-commerce,QR
2024-05-09,CLI-3258,Jamón de pavo,Embutidos,2,3.2,6.4,Lili,,Tienda física,
2024/03/05,CLI-8905,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,E-commerce,
2024-11-09,CLI-4486,Jamón de pavo,Embutidos,4,3.2,12.8,,,Tienda física,
2024-08-05,CLI-1213,Pollo entero,Carnes,4,4.5,18.0,Yonny,,Tienda física,Tarjeta débito
2024-09-24,CLI-3913,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,E-commerce,Tarjeta débito
2024-07-08,CLI-5572,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Tarjeta débito
2023-10-13,CLI-9978,Helado familiar,Lácteos,1,4.0,4.0,Lili,,Teléfono,Tarjeta crédito
2024-07-17,CLI-6667,Jamón de pavo,Embutidos,2,3.2,6.4,Lili,,Tienda física,
2024-01-20,CLI-2585,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,Tienda física,Tarjeta débito
2024-09-17,CLI-8071,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Tarjeta débito
2024-09-07,CLI-7101,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,Tarjeta débito
2023-03-14,CLI-2417,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Tienda física,Efectivo
01-23-2024,CLI-8264,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,Tienda física,
2024-08-03,CLI-6959,Leche entera,Lácteos,2,1.2,2.4,,,Teléfono,Efectivo
2023-08-31,CLI-6255,Jamón de pavo,Embutidos,1,3.2,3.2,,,Teléfono,Tarjeta crédito
2024-08-09,,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Efectivo
2023-11-25,CLI-3424,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Transferencia
12-12-2023,,Carne molida,Carnes,5,5.8,29.0,,,Tienda física,Efectivo
2024-07-25,,Helado familiar,Lácteos,3,4.0,12.0,,,E-commerce,QR
2024-07-26,,Bolsas plásticas,Descartables,5,0.1,0.5,Yonny,,Tienda física,Tarjeta débito
2023/11/27,CLI-3389,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Tienda física,
2023-10-02,CLI-2035,Bolsas plásticas,Descartables,10,0.1,1.0,,,Tienda física,Tarjeta crédito
2023-04-15,CLI-4072,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,Teléfono,Tarjeta crédito
2023-11-15,CLI-2441,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Efectivo
2023-07-29,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Efectivo
15/07/2023,CLI-9791,Bolsas plásticas,Descartables,9,0.1,0.9,Lili,,Tienda física,
2023-11-25,CLI-1414,Leche entera,Lácteos,3,1.2,3.6,,,Tienda física,Tarjeta débito
2023-12-11,CLI-2838,Jamón de pavo,Embutidos,1,3.2,3.2,,,,
2023-09-16,CLI-6175,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,Tarjeta débito
2023-09-30,CLI-4504,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,Tienda física,Tarjeta débito
05-08-2023,CLI-7687,Bolsas plásticas,Descartables,13,0.1,1.3,Yonny,,Tienda física,Efectivo
2023-07-26,CLI-5259,Jamón de pavo,Embutidos,2,3.2,6.4,Yonny,,E-commerce,Tarjeta débito
01-29-2024,,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,QR
2023-12-22,CLI-1953,Pasta de Tomate,Enlatados,8,0.75,6.0,,,Tienda física,Tarjeta crédito
2024-06-15,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,
2024-10-10,,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,
20/05/2024,,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,
2023-03-04,CLI-2288,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,Teléfono,
10/08/2023,,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,Teléfono,
2023-12-13,CLI-9704,Leche entera,Lácteos,4,1.2,4.8,,,Tienda física,QR
2024-10-12,CLI-5745,Leche entera,Lácteos,2,1.2,2.4,Lili,,,
10-01-2024,CLI-4699,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,,
2023-12-04,,Bolsas plásticas,Descartables,11,0.1,1.1,,,Tienda física,Tarjeta débito
2023-12-06,CLI-6366,Bolsas plásticas,Descartables,16,0.1,1.6,Yonny,,Tienda física,Tarjeta crédito
2023-04-24,CLI-2929,Jamón de pavo,Embutidos,2,3.2,6.4,Yonny,,Teléfono,Transferencia
2024-11-30,,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,Tienda física,QR
2024-11-08,CLI-4675,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Teléfono,QR
2024-08-26,CLI-6101,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Tarjeta débito
2023-10-16,,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Efectivo
2023-09-05,CLI-7865,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,
2023-08-01,,Papas precocinadas,Congelados,3,2.3,6.9,,,Teléfono,Tarjeta crédito
2023-05-08,CLI-7989,Yogurt natural,Lácteos,5,0.9,4.5,Lili,,E-commerce,Tarjeta crédito
2024/08/06,CLI-8394,Bolsas plásticas,Descartables,17,0.1,1.7,,,Tienda física,Efectivo
13/04/2024,CLI-6629,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,Efectivo
2024-10-07,,Leche entera,Lácteos,5,1.2,6.0,,,Teléfono,Transferencia
2024-07-15,CLI-8536,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,Tarjeta crédito
2023-09-14,,Bolsas plásticas,Descartables,4,0.1,0.4,Yonny,,Tienda física,Efectivo
2023-05-29,CLI-5865,Yogurt natural,Lácteos,1,0.9,0.9,,,E-commerce,Tarjeta crédito
02/10/2024,CLI-5810,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,Tarjeta crédito
03/07/2023,CLI-8356,Refresco 2L,Bebidas,6,1.1,6.6,Lili,,Tienda física,Transferencia
2023-06-12,,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Efectivo
2024-09-19,CLI-3988,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,Efectivo
07-19-2024,CLI-7650,Bolsas plásticas,Descartables,10,0.1,1.0,,,Tienda física,Tarjeta débito
17/10/2023,CLI-7807,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,Efectivo
24/06/2024,CLI-6348,Refresco 2L,Bebidas,4,1.1,4.4,Yonny,,,
2023-08-22,CLI-2779,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,Transferencia
15/01/2024,,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Transferencia
2024/07/13,CLI-2743,Pasta de Tomate,Enlatados,8,0.75,6.0,Yonny,,Tienda física,
10-14-2023,CLI-6604,Pollo entero,Carnes,1,4.5,4.5,Lili,,Teléfono,Tarjeta crédito
2024-05-02,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,
11-30-2023,CLI-8079,Jamón de pavo,Embutidos,1,3.2,3.2,,,,
2024-11-14,CLI-6832,Refresco 2L,Bebidas,6,1.1,6.6,Yonny,,E-commerce,Tarjeta débito
2024-05-01,CLI-9531,Leche entera,Lácteos,3,1.2,3.6,Yonny,,,
02-01-2024,,Helado familiar,Lácteos,1,4.0,4.0,Lili,,E-commerce,Tarjeta crédito
2023-03-24,CLI-4483,Pollo entero,Carnes,3,4.5,13.5,,,Tienda física,Tarjeta débito
2024-09-10,CLI-8627,Carne molida,Carnes,3,5.8,17.4,Yonny,,E-commerce,Tarjeta crédito
2023-12-11,CLI-3128,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,Efectivo
2023-04-11,CLI-7899,Pasta de Tomate,Enlatados,8,0.75,6.0,,,E-commerce,Tarjeta débito
10-14-2024,CLI-2413,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,Tienda física,Efectivo
2023-09-26,CLI-1849,Helado familiar,Lácteos,3,4.0,12.0,,,Teléfono,Transferencia
05/01/2024,CLI-7308,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Tienda física,Tarjeta débito
10-16-2023,,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,E-commerce,Transferencia
2024-02-07,,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Tienda física,Tarjeta crédito
2024-06-07,CLI-6818,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Tienda física,Efectivo
2024-06-19,,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,Tarjeta crédito
2023-08-03,CLI-2984,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
11-16-2024,CLI-5690,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Tarjeta débito
11/05/2024,CLI-4880,Yogurt natural,Lácteos,4,0.9,3.6,,,E-commerce,Tarjeta crédito
2024-03-18,,Bolsas plásticas,Descartables,6,0.1,0.6,,,Tienda física,Tarjeta débito
08/04/2023,CLI-8698,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,E-commerce,
2024-05-04,,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,Tarjeta crédito
2024-02-28,CLI-4145,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Tienda física,Tarjeta débito
2023/03/01,CLI-4872,Helado familiar,Lácteos,1,4.0,4.0,Lili,,,
2023-04-25,CLI-1075,Leche entera,Lácteos,1,1.2,1.2,Yonny,,,
2023-12-30,CLI-4703,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Teléfono,Efectivo
2024-06-21,CLI-3847,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Tienda física,Transferencia
2024-06-29,CLI-6959,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,Teléfono,Tarjeta débito
2023-04-14,CLI-9359,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,Efectivo
2024-08-30,CLI-9988,Carne molida,Carnes,1,5.8,5.8,Lili,,Teléfono,Tarjeta débito
2024-11-30,,Pollo entero,Carnes,3,4.5,13.5,Lili,,Teléfono,Transferencia
2023-09-08,CLI-3623,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Tarjeta débito
12/03/2024,CLI-2563,Carne molida,Carnes,4,5.8,23.2,,,E-commerce,Tarjeta crédito
2023-12-29,CLI-5538,Refresco 2L,Bebidas,6,1.1,6.6,Yonny,,Tienda física,Efectivo
2023-08-19,CLI-7281,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,Tarjeta crédito
2023-08-07,CLI-7158,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Teléfono,Tarjeta crédito
12/11/2024,CLI-7011,Refresco 2L,Bebidas,7,1.1,7.7,Yonny,,Teléfono,Tarjeta débito
2023-06-03,,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Tienda física,
05-12-2023,CLI-1309,Refresco 2L,Bebidas,1,1.1,1.1,,,Tienda física,Tarjeta crédito
2024-08-22,CLI-1995,Carne molida,Carnes,2,5.8,11.6,Lili,,,
2024-11-06,CLI-1920,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Tarjeta crédito
04-18-2024,CLI-3444,Bolsas plásticas,Descartables,5,0.1,0.5,,,Tienda física,Tarjeta débito
11-22-2023,CLI-5649,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,Tienda física,Tarjeta débito
2024-06-07,CLI-2992,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Tienda física,Efectivo
2023-11-18,CLI-3690,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,,
11-22-2023,CLI-7803,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,Tarjeta débito
2024-03-14,,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,E-commerce,
2023-09-19,,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Efectivo
2023/08/31,CLI-2936,Pasta de Tomate,Enlatados,1,0.75,0.75,,,Teléfono,Tarjeta crédito
2024-09-09,CLI-5741,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Tienda física,Tarjeta débito
2023-12-04,CLI-4076,Papas precocinadas,Congelados,3,2.3,6.9,,,Tienda física,Efectivo
2024-09-02,CLI-1350,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Efectivo
2023-03-22,,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Tienda física,QR
2023/09/16,CLI-8376,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,Tienda física,Efectivo
2024-06-13,CLI-2785,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Tarjeta débito
2024-05-28,CLI-2214,Bolsas plásticas,Descartables,13,0.1,1.3,,,Tienda física,
2024-07-05,,Pollo entero,Carnes,3,4.5,13.5,Yonny,,E-commerce,Tarjeta crédito
2023/10/27,CLI-5587,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,QR
2023-11-04,CLI-9741,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,Tienda física,Efectivo
2024-09-07,CLI-1730,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,Tienda física,Efectivo
11-08-2023,,Carne molida,Carnes,1,5.8,5.8,Yonny,,Teléfono,Tarjeta crédito
10/02/2024,CLI-9893,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,Teléfono,Tarjeta débito
2024-01-27,CLI-9651,Pasta de Tomate,Enlatados,5,0.75,3.75,Lili,,Teléfono,Transferencia
2024-07-05,CLI-5943,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,Tarjeta débito
2023-06-14,CLI-2187,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,Tienda física,Tarjeta débito
2023-05-02,CLI-8743,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Efectivo
30/11/2024,CLI-6770,Bolsas plásticas,Descartables,17,0.1,1.7,,,,
2023-10-31,CLI-9661,Pasta de Tomate,Enlatados,4,0.75,3.0,Yonny,,E-commerce,Tarjeta crédito
2024-05-14,CLI-4052,Pasta de Tomate,Enlatados,1,0.75,0.75,,,Tienda física,Tarjeta débito
2023-11-15,,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,Transferencia
2024-10-08,CLI-4584,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,Tarjeta débito
2024-02-17,CLI-3452,Yogurt natural,Lácteos,4,0.9,3.6,,,,
12/06/2024,CLI-8170,Bolsas plásticas,Descartables,2,0.1,0.2,Lili,,Teléfono,QR
12-20-2023,CLI-3458,Leche entera,Lácteos,1,1.2,1.2,Yonny,,E-commerce,QR
2024-08-24,,Jamón de pavo,Embutidos,3,3.2,9.6,Yonny,,Tienda física,Efectivo
2024-11-30,,Leche entera,Lácteos,3,1.2,3.6,Lili,,Tienda física,Tarjeta crédito
2023-04-24,CLI-7363,Leche entera,Lácteos,6,1.2,7.2,,,Tienda física,Efectivo
2023-04-27,,Papas precocinadas,Congelados,3,2.3,6.9,Yonny,,Tienda física,Tarjeta débito
08-29-2023,CLI-1344,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,
2024-05-04,CLI-3726,Papas precocinadas,Congelados,5,2.3,11.5,Yonny,,Tienda física,Efectivo
2023-09-16,CLI-3371,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,
2024-11-13,CLI-4945,Bolsas plásticas,Descartables,14,0.1,1.4,Lili,,Tienda física,Efectivo
2024-10-16,CLI-6275,Papas precocinadas,Congelados,2,2.3,4.6,,,,
2023-12-30,CLI-3144,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Tarjeta débito
2024-01-15,CLI-2535,Papas precocinadas,Congelados,2,2.3,4.6,,,E-commerce,
03-22-2023,CLI-6882,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,Tienda física,Tarjeta débito
2024-04-10,,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Tarjeta crédito
06-09-2023,CLI-4669,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Tarjeta crédito
2023-03-20,CLI-4643,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Teléfono,QR
2024-07-30,CLI-4539,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,Tienda física,
2024-09-05,CLI-1819,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta crédito
10-11-2023,CLI-4306,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Tienda física,Efectivo
2023-12-29,CLI-9599,Refresco 2L,Bebidas,8,1.1,8.8,Yonny,,Tienda física,Efectivo
2024-11-21,CLI-9989,Refresco 2L,Bebidas,1,1.1,1.1,,,Tienda física,Efectivo
2023/03/28,CLI-3960,Carne molida,Carnes,2,5.8,11.6,Lili,,Tienda física,Tarjeta crédito
2023-10-20,CLI-9219,Leche entera,Lácteos,5,1.2,6.0,Lili,,Tienda física,Tarjeta débito
