fecha,cliente_id,producto,categoria,cantidad,precio_unitario,total,vendedor,region,canal,metodo_pago
03-02-2023,CLI-3900,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Tienda física,Tarjeta débito
2024-01-13,,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Tienda física,Tarjeta débito
2023-09-18,,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Tarjeta débito
15/03/2024,CLI-7001,Refresco 2L,Bebidas,1,1.1,1.1,Yonny,,Tienda física,Transferencia
2023-10-14,,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Tarjeta crédito
2024-07-19,CLI-5539,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Tarjeta crédito
2023-06-23,CLI-3255,Papas precocinadas,Congelados,3,2.3,6.9,,,E-commerce,Efectivo
2024-06-12,CLI-8292,Leche entera,Lácteos,4,1.2,4.8,,,Tienda física,Tarjeta débito
29/04/2023,CLI-2351,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,Teléfono,Efectivo
2024-06-15,CLI-9917,Leche entera,Lácteos,3,1.2,3.6,Lili,,Tienda física,Efectivo
2023-12-30,CLI-4388,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Transferencia
2024-04-08,CLI-6976,Yogurt natural,Lácteos,3,0.9,2.7,,,E-commerce,Efectivo
2024-03-07,CLI-9824,Pollo entero,Carnes,2,4.5,9.0,Lili,,E-commerce,
11/07/2023,CLI-7352,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Tienda física,Tarjeta débito
31/08/2024,,Leche entera,Lácteos,1,1.2,1.2,Lili,,,QR
2024-05-18,,Leche entera,Lácteos,2,1.2,2.4,,,E-commerce,Efectivo
2024-09-03,CLI-6566,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,,QR
2024-08-31,,Yogurt natural,Lácteos,2,0.9,1.8,Lili,,Tienda física,Efectivo
2023-04-14,CLI-7947,Carne molida,Carnes,2,5.8,11.6,Lili,,Teléfono,QR
2023-03-30,CLI-4299,Carne molida,Carnes,1,5.8,5.8,Lili,,E-commerce,QR
05/10/2024,CLI-3830,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,Transferencia
2024-06-13,CLI-6691,Bolsas plásticas,Descartables,4,0.1,0.4,,,E-commerce,Efectivo
2024-01-24,CLI-5706,Pasta de Tomate,Enlatados,3,0.75,2.25,,,E-commerce,Tarjeta débito
2024/02/10,CLI-5300,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,E-commerce,Tarjeta crédito
2024-03-29,CLI-9357,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Teléfono,
2024-04-25,,Papas precocinadas,Congelados,1,2.3,2.3,,,E-commerce,Tarjeta crédito
2024-07-06,CLI-8207,Carne molida,Carnes,2,5.8,11.6,Yonny,,Teléfono,Efectivo
2024/07/18,,Pasta de Tomate,Enlatados,1,0.75,0.75,Lili,,E-commerce,Efectivo
2024-08-21,CLI-2525,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Efectivo
2024-05-16,CLI-7357,Jamón de pavo,Embutidos,1,3.2,3.2,,,E-commerce,QR
09-14-2024,CLI-5826,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,Transferencia
2023-07-29,,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Tienda física,QR
2024-04-15,CLI-8814,Bolsas plásticas,Descartables,6,0.1,0.6,,,Tienda física,Tarjeta crédito
2023-04-29,,Yogurt natural,Lácteos,4,0.9,3.6,,,E-commerce,Transferencia
2024-11-16,,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,Tienda física,Transferencia
11/05/2024,CLI-3492,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,Transferencia
08-14-2024,CLI-8810,Yogurt natural,Lácteos,3,0.9,2.7,Yonny,,E-commerce,
2023-07-29,CLI-3590,Pollo entero,Carnes,2,4.5,9.0,Lili,,Tienda física,Transferencia
2024-04-29,CLI-7556,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Tienda física,Tarjeta débito
2023-07-15,CLI-2302,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Transferencia
2023-03-15,,Bolsas plásticas,Descartables,8,0.1,0.8,,,Teléfono,QR
2024-01-25,CLI-5683,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Teléfono,Efectivo
2024-05-14,CLI-3954,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,E-commerce,QR
10-22-2024,,Yogurt natural,Lácteos,1,0.9,0.9,,,Teléfono,Transferencia
21/12/2023,CLI-8569,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Teléfono,
2024-04-20,CLI-2296,Bolsas plásticas,Descartables,11,0.1,1.1,Yonny,,Tienda física,Efectivo
2024-04-25,CLI-4892,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,Tarjeta crédito
2024-06-15,,Refresco 2L,Bebidas,2,1.1,2.2,,,E-commerce,Efectivo
09-16-2023,CLI-9031,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,E-commerce,Tarjeta crédito
2024-02-22,CLI-4100,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,QR
2023-12-16,CLI-4404,Papas precocinadas,Congelados,2,2.3,4.6,,,E-commerce,Tarjeta crédito
2024-08-02,CLI-2658,Refresco 2L,Bebidas,5,1.1,5.5,,,E-commerce,Tarjeta débito
08-27-2024,CLI-4371,Bolsas plásticas,Descartables,7,0.1,0.7,Lili,,Tienda física,QR
2024-01-15,,Yogurt natural,Lácteos,4,0.9,3.6,,,Tienda física,Efectivo
09/10/2024,CLI-8733,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Tarjeta crédito
2023/06/05,CLI-2203,Papas precocinadas,Congelados,3,2.3,6.9,,,Teléfono,Efectivo
08/10/2024,CLI-1386,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,Transferencia
2024-06-10,,Refresco 2L,Bebidas,5,1.1,5.5,,,Teléfono,Transferencia
2023-05-03,CLI-9932,Leche entera,Lácteos,1,1.2,1.2,Lili,,Teléfono,Tarjeta crédito
2023-12-27,CLI-7637,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,QR
2024/07/26,CLI-4824,Pasta de Tomate,Enlatados,3,0.75,2.25,,,,Tarjeta crédito
2023-09-02,,Pollo entero,Carnes,4,4.5,18.0,,,E-commerce,QR
2023-09-30,CLI-2615,Pasta de Tomate,Enlatados,4,0.75,3.0,,,E-commerce,
2023-03-04,CLI-1228,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Teléfono,Transferencia
2023-03-10,CLI-6432,Papas precocinadas,Congelados,3,2.3,6.9,Lili,,Teléfono,Efectivo
09-25-2023,,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Transferencia
2024/09/14,CLI-9353,Refresco 2L,Bebidas,1,1.1,1.1,Yonny,,Teléfono,Efectivo
2023/12/23,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,Tarjeta crédito
2024-05-18,CLI-1313,Carne molida,Carnes,3,5.8,17.4,Yonny,,Teléfono,
2023-07-24,CLI-9462,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Tienda física,Tarjeta débito
2024-09-30,,Yogurt natural,Lácteos,2,0.9,1.8,,,Teléfono,Transferencia
2023-08-12,CLI-5259,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,Tarjeta débito
07/09/2024,CLI-5928,Leche entera,Lácteos,3,1.2,3.6,,,Teléfono,QR
2024-06-01,CLI-6038,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Transferencia
11-18-2024,CLI-5600,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,
05-30-2024,CLI-2534,Bolsas plásticas,Descartables,10,0.1,1.0,,,Tienda física,Tarjeta débito
2023-05-30,CLI-9194,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,Tienda física,Efectivo
2023-12-18,CLI-8218,Refresco 2L,Bebidas,6,1.1,6.6,,,Teléfono,Efectivo
04-24-2023,CLI-7038,Leche entera,Lácteos,3,1.2,3.6,Lili,,Teléfono,Tarjeta crédito
2024/08/31,CLI-2990,Refresco 2L,Bebidas,3,1.1,3.3,,,E-commerce,Tarjeta débito
2024-08-19,,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Teléfono,Efectivo
07-04-2023,CLI-3019,Pasta de Tomate,Enlatados,1,0.75,0.75,,,E-commerce,Tarjeta débito
2023-12-30,,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,Tienda física,Transferencia
2023/12/01,CLI-6073,Leche entera,Lácteos,2,1.2,2.4,,,E-commerce,QR
2023-11-11,,Carne molida,Carnes,1,5.8,5.8,Lili,,Teléfono,QR
2023-10-24,CLI-2889,Pasta de Tomate,Enlatados,1,0.75,0.75,Lili,,E-commerce,Transferencia
2024-09-07,,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,Transferencia
10/09/2024,,Pollo entero,Carnes,2,4.5,9.0,Lili,,Teléfono,Tarjeta crédito
2024-03-16,,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Tienda física,Transferencia
2024-05-07,,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Tarjeta débito
2024-10-01,CLI-7129,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,QR
2024-03-05,,Bolsas plásticas,Descartables,5,0.1,0.5,Yonny,,Teléfono,
11/03/2024,CLI-9077,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,QR
2024-07-27,CLI-9032,Bolsas plásticas,Descartables,12,0.1,1.2,,,Tienda física,QR
2024-03-14,CLI-5434,Pollo entero,Carnes,2,4.5,9.0,Lili,,E-commerce,QR
10/08/2024,CLI-4548,Refresco 2L,Bebidas,6,1.1,6.6,,,E-commerce,Transferencia
2024-05-11,,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Efectivo
2023-06-21,CLI-1672,Carne molida,Carnes,2,5.8,11.6,Lili,,Tienda física,Tarjeta crédito
2023-11-15,,Pollo entero,Carnes,4,4.5,18.0,Lili,,E-commerce,Transferencia
2024-09-17,,Leche entera,Lácteos,1,1.2,1.2,Lili,,E-commerce,Tarjeta crédito
2024-04-27,CLI-7312,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Teléfono,QR
2023-09-16,,Yogurt natural,Lácteos,1,0.9,0.9,,,Tienda física,Transferencia
2023-12-19,CLI-3157,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Teléfono,Transferencia
06-15-2024,,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,E-commerce,Tarjeta débito
03-30-2024,CLI-8283,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,Tienda física,Tarjeta débito
2024-04-09,CLI-5005,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,QR
16/10/2023,CLI-3249,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Tarjeta crédito
11-16-2024,,Leche entera,Lácteos,2,1.2,2.4,Lili,,Teléfono,Tarjeta crédito
28/11/2023,CLI-3646,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Teléfono,QR
28/02/2024,CLI-9534,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,
2023-04-29,,Leche entera,Lácteos,4,1.2,4.8,Yonny,,Teléfono,Tarjeta crédito
2024-04-24,CLI-4957,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,Tienda física,QR
2024-01-16,CLI-1553,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,QR
2024-11-30,CLI-3227,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,Teléfono,QR
2023-04-12,CLI-8252,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Teléfono,Tarjeta crédito
2024-11-18,CLI-8495,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,E-commerce,
2024-04-26,CLI-6412,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,Efectivo
03-16-2024,CLI-9863,Bolsas plásticas,Descartables,11,0.1,1.1,Yonny,,E-commerce,
15/02/2024,CLI-9136,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Tarjeta débito
16/11/2024,CLI-1673,Refresco 2L,Bebidas,4,1.1,4.4,Yonny,,Tienda física,Tarjeta crédito
2024-05-20,,Papas precocinadas,Congelados,2,2.3,4.6,,,Tienda física,Tarjeta crédito
2023-03-30,CLI-7735,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,E-commerce,Tarjeta crédito
22/10/2024,CLI-4866,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Tarjeta crédito
2024-07-11,CLI-3834,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,Transferencia
2024-11-20,CLI-1583,Jamón de pavo,Embutidos,2,3.2,6.4,,,E-commerce,Transferencia
02-29-2024,,Leche entera,Lácteos,4,1.2,4.8,Lili,,Tienda física,Tarjeta débito
2024-04-03,CLI-7850,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,,Tarjeta crédito
2024-09-18,,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Tienda física,Transferencia
2023-07-29,CLI-5597,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Tarjeta débito
2024-07-19,CLI-5122,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,,
2023-03-09,,Yogurt natural,Lácteos,2,0.9,1.8,,,Tienda física,Efectivo
2024-08-16,CLI-2994,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,Tarjeta crédito
04-13-2023,,Bolsas plásticas,Descartables,4,0.1,0.4,Lili,,Teléfono,Tarjeta crédito
2024-06-08,CLI-3876,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,
2024-08-31,,Refresco 2L,Bebidas,5,1.1,5.5,Yonny,,Tienda física,QR
2023-09-30,CLI-1910,Pollo entero,Carnes,3,4.5,13.5,Lili,,E-commerce,Tarjeta débito
06-22-2024,CLI-6969,Pasta de Tomate,Enlatados,1,0.75,0.75,Lili,,E-commerce,
2024-09-30,CLI-4409,Leche entera,Lácteos,2,1.2,2.4,,,Teléfono,Transferencia
2024/08/31,CLI-2060,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,QR
2023-08-14,CLI-3666,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,E-commerce,Transferencia
11-30-2024,CLI-7295,Carne molida,Carnes,3,5.8,17.4,Lili,,E-commerce,
2024-05-08,,Yogurt natural,Lácteos,3,0.9,2.7,Yonny,,Tienda física,Efectivo
2024-10-09,CLI-6527,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Transferencia
2024-06-11,CLI-1214,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Teléfono,Tarjeta crédito
2024-04-22,CLI-9463,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Transferencia
2024-09-21,CLI-3709,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Teléfono,Tarjeta débito
12-01-2023,,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,E-commerce,Tarjeta débito
2024-05-31,CLI-5314,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Teléfono,Tarjeta crédito
2023-09-16,CLI-6253,Helado familiar,Lácteos,1,4.0,4.0,Lili,,E-commerce,Tarjeta débito
2023-07-25,CLI-4186,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,,Tarjeta crédito
2024-08-31,CLI-8946,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,Efectivo
2023-09-02,,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,Tarjeta débito
02/08/2023,,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,E-commerce,
2024-11-30,CLI-1790,Leche entera,Lácteos,4,1.2,4.8,Yonny,,E-commerce,Transferencia
2023/11/04,CLI-3586,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,Tarjeta débito
2024-01-18,CLI-6389,Yogurt natural,Lácteos,7,0.9,6.3,,,Tienda física,QR
2023-05-27,,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,Tarjeta crédito
2024-07-25,CLI-8865,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Teléfono,QR
2024-09-14,CLI-4470,Bolsas plásticas,Descartables,7,0.1,0.7,,,Tienda física,Efectivo
08-24-2024,,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Transferencia
27/01/2024,CLI-5701,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,Tarjeta crédito
2023-08-03,CLI-7392,Pasta de Tomate,Enlatados,5,0.75,3.75,Lili,,Tienda física,Tarjeta débito
2024-04-24,,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,QR
2023-08-22,CLI-7094,Carne molida,Carnes,1,5.8,5.8,Yonny,,,Tarjeta crédito
2023-06-22,CLI-5895,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,E-commerce,Transferencia
2023/06/05,,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Transferencia
29/07/2023,CLI-2036,Helado familiar,Lácteos,1,4.0,4.0,Lili,,Tienda física,Tarjeta débito
2024-10-16,CLI-6749,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Teléfono,QR
2024-03-13,CLI-4515,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Efectivo
2024-07-13,CLI-6629,Refresco 2L,Bebidas,6,1.1,6.6,,,Teléfono,Transferencia
2023-09-26,CLI-6506,Leche entera,Lácteos,3,1.2,3.6,Lili,,,Tarjeta crédito
2024-08-31,CLI-2071,Yogurt natural,Lácteos,3,0.9,2.7,Yonny,,Tienda física,QR
24/08/2024,,Refresco 2L,Bebidas,3,1.1,3.3,,,E-commerce,Tarjeta débito
2023-03-28,,Bolsas plásticas,Descartables,8,0.1,0.8,,,Teléfono,Efectivo
2024-03-23,CLI-6574,Leche entera,Lácteos,1,1.2,1.2,Lili,,E-commerce,Tarjeta crédito
2024-08-30,,Yogurt natural,Lácteos,4,0.9,3.6,Lili,,Teléfono,QR
15/04/2023,,Bolsas plásticas,Descartables,10,0.1,1.0,Yonny,,Tienda física,Tarjeta débito
2023-05-17,CLI-5488,Carne molida,Carnes,1,5.8,5.8,,,,Efectivo
2024-08-29,CLI-1836,Leche entera,Lácteos,3,1.2,3.6,,,Teléfono,QR
2023-12-30,CLI-2062,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,Teléfono,Tarjeta débito
2024-03-08,CLI-4899,Pasta de Tomate,Enlatados,5,0.75,3.75,Yonny,,Tienda física,Transferencia
2023-08-12,CLI-3992,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Transferencia
2024-01-30,CLI-4493,Carne molida,Carnes,1,5.8,5.8,Yonny,,E-commerce,QR
2024-08-13,,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,QR
2024-09-20,CLI-5717,Leche entera,Lácteos,2,1.2,2.4,,,E-commerce,
2024-05-18,CLI-3342,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Tarjeta crédito
2023-12-30,,Bolsas plásticas,Descartables,7,0.1,0.7,Yonny,,Teléfono,Tarjeta débito
2024-02-09,CLI-6012,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Tienda física,Efectivo
2024-05-31,CLI-3137,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,Teléfono,Tarjeta crédito
2023-05-17,CLI-3437,Leche entera,Lácteos,7,1.2,8.4,Lili,,E-commerce,Tarjeta débito
2024-08-03,,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Tarjeta débito
10/03/2023,CLI-4203,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,Tienda física,Efectivo
2024-09-24,CLI-1290,Bolsas plásticas,Descartables,11,0.1,1.1,Lili,,Tienda física,Efectivo
2023-12-30,CLI-8728,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Tarjeta débito
2023-07-15,CLI-6896,Leche entera,Lácteos,3,1.2,3.6,Yonny,,E-commerce,Tarjeta débito
2024-01-30,CLI-8718,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Teléfono,QR
29/07/2023,CLI-8348,Bolsas plásticas,Descartables,7,0.1,0.7,Yonny,,Teléfono,Transferencia
11-30-2023,,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Transferencia
2023-09-16,,Bolsas plásticas,Descartables,14,0.1,1.4,Yonny,,Teléfono,Tarjeta crédito
2023-05-16,CLI-7005,Carne molida,Carnes,2,5.8,11.6,Lili,,Tienda física,
2024-11-30,CLI-9395,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Tarjeta débito
15/08/2023,,Bolsas plásticas,Descartables,8,0.1,0.8,,,Teléfono,Tarjeta crédito
2024-08-09,CLI-4112,Refresco 2L,Bebidas,5,1.1,5.5,Yonny,,Tienda física,Tarjeta crédito
2024-02-24,CLI-1231,Bolsas plásticas,Descartables,5,0.1,0.5,,,E-commerce,
2023-09-26,CLI-9725,Yogurt natural,Lácteos,3,0.9,2.7,,,Teléfono,Transferencia
2023-08-12,CLI-4649,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,,Efectivo
03-12-2024,CLI-1332,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,
10-12-2024,,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta débito
2023-04-15,CLI-5908,Yogurt natural,Lácteos,4,0.9,3.6,Lili,,Tienda física,
2023-04-12,CLI-6166,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,E-commerce,Tarjeta crédito
2024/03/16,,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
31/08/2024,CLI-1230,Bolsas plásticas,Descartables,8,0.1,0.8,,,E-commerce,Tarjeta crédito
31/05/2023,CLI-2492,Yogurt natural,Lácteos,1,0.9,0.9,Lili,,Tienda física,Efectivo
2023-03-31,CLI-6934,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Teléfono,Tarjeta débito
2023/10/14,CLI-1050,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,QR
2024-04-18,CLI-8767,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Efectivo
20/04/2023,,Papas precocinadas,Congelados,4,2.3,9.2,Yonny,,E-commerce,QR
04-13-2024,CLI-1822,Carne molida,Carnes,1,5.8,5.8,,,,Transferencia
15/06/2024,CLI-6360,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,QR
2024-05-27,CLI-4292,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,Tienda física,Tarjeta débito
2024-08-22,,Leche entera,Lácteos,4,1.2,4.8,,,Tienda física,Transferencia
2024-01-03,,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Tienda física,Tarjeta crédito
15/08/2024,CLI-7078,Papas precocinadas,Congelados,2,2.3,4.6,,,E-commerce,QR
2024/04/04,,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,
2024-03-30,CLI-6011,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,Teléfono,Transferencia
11-14-2023,,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,Tienda física,Tarjeta débito
18/10/2024,CLI-7543,Refresco 2L,Bebidas,4,1.1,4.4,Yonny,,Tienda física,Efectivo
2023-09-22,CLI-7297,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,E-commerce,QR
2024-10-10,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta débito
2024-07-27,CLI-8957,Refresco 2L,Bebidas,4,1.1,4.4,,,E-commerce,Transferencia
2023-09-29,CLI-2549,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Tarjeta crédito
2024-09-14,,Carne molida,Carnes,2,5.8,11.6,,,E-commerce,Efectivo
2023-06-08,,Yogurt natural,Lácteos,3,0.9,2.7,,,Teléfono,Transferencia
2024-04-11,CLI-1277,Leche entera,Lácteos,2,1.2,2.4,Lili,,E-commerce,Tarjeta débito
2023-09-16,CLI-4874,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,Tienda física,Transferencia
2024-03-30,,Yogurt natural,Lácteos,1,0.9,0.9,,,E-commerce,
10-04-2024,CLI-4249,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
2024-09-30,,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,Teléfono,Efectivo
2024-04-06,CLI-4786,Pollo entero,Carnes,2,4.5,9.0,,,E-commerce,Tarjeta débito
09-14-2023,CLI-9878,Yogurt natural,Lácteos,3,0.9,2.7,,,E-commerce,Transferencia
04/06/2024,CLI-2265,Leche entera,Lácteos,3,1.2,3.6,,,Teléfono,Transferencia
2024-03-09,CLI-2010,Leche entera,Lácteos,1,1.2,1.2,Lili,,Teléfono,Transferencia
2023-10-14,CLI-1034,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,QR
2024-04-01,CLI-9323,Pollo entero,Carnes,4,4.5,18.0,Yonny,,Teléfono,QR
2023/09/30,CLI-9097,Yogurt natural,Lácteos,1,0.9,0.9,,,Teléfono,QR
08-07-2023,,Pasta de Tomate,Enlatados,2,0.75,1.5,Yonny,,Teléfono,Tarjeta crédito
2023-08-21,CLI-1403,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,Tienda física,QR
10/05/2024,CLI-7885,Papas precocinadas,Congelados,3,2.3,6.9,Yonny,,Tienda física,Transferencia
2024-06-29,,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,,Transferencia
2023-12-14,CLI-6966,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,QR
2024-01-17,CLI-9680,Leche entera,Lácteos,2,1.2,2.4,Yonny,,E-commerce,Transferencia
2024-08-15,CLI-9486,Yogurt natural,Lácteos,2,0.9,1.8,,,Tienda física,
2024-11-28,,Leche entera,Lácteos,1,1.2,1.2,Lili,,Teléfono,QR
2024-09-14,CLI-7600,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Teléfono,Efectivo
2023-09-30,,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Tienda física,Tarjeta débito
01/12/2023,,Pollo entero,Carnes,1,4.5,4.5,Lili,,Teléfono,Transferencia
2024-04-09,CLI-8139,Bolsas plásticas,Descartables,7,0.1,0.7,,,Teléfono,
2024-01-18,CLI-2030,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,Tarjeta crédito
2024-09-28,CLI-3412,Papas precocinadas,Congelados,1,2.3,2.3,,,E-commerce,QR
13/06/2024,CLI-6801,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,QR
2024/03/16,,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,E-commerce,Tarjeta débito
2024-01-23,CLI-2244,Leche entera,Lácteos,2,1.2,2.4,Yonny,,E-commerce,QR
2024-07-10,CLI-6135,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Tienda física,Tarjeta crédito
2023-06-12,,Refresco 2L,Bebidas,3,1.1,3.3,,,E-commerce,Efectivo
28/10/2024,CLI-4515,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,Tarjeta crédito
2023-04-15,,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,E-commerce,QR
05-30-2023,CLI-8708,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,QR
15/08/2024,,Refresco 2L,Bebidas,4,1.1,4.4,,,,
2024-05-04,CLI-1661,Leche entera,Lácteos,3,1.2,3.6,,,Tienda física,Transferencia
2023-12-30,,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,E-commerce,Transferencia
