fecha,cliente_id,producto,categoria,cantidad,precio_unitario,total,vendedor,region,canal,metodo_pago
08-12-2024,,Refresco 2L,Bebidas,2,1.11,2.22,Carlos Ruiz,Norte,E-commerce,Tarjeta débito
2023-06-11,CLI-9470,Papas precocinadas,Congelados,2,2.29,4.58,Carlos Ruiz,Norte,Teléfono,Transferencia
2023-11-11,CLI-2592,Carne molida,Carnes,1,5.64,5.64,María Gómez,Norte,E-commerce,
2024-10-12,CLI-7158,Refresco 2L,Bebidas,1,1.11,1.11,Laura Torres,Centro,Tienda física,QR
2024-03-04,CLI-6906,Yogurt natural,Lácteos,3,0.88,2.64,,Este,Teléfono,Tarjeta crédito
2023-11-30,CLI-7432,Refresco 2L,Bebidas,4,1.09,4.36,María Gómez,Norte,E-commerce,Tarjeta débito
2024-06-02,CLI-6564,Papas precocinadas,Congelados,2,2.27,4.54,,Este,Tienda física,Tarjeta crédito
2024-05-28,CLI-2862,Helado familiar,Lácteos,1,3.93,3.93,Carlos Ruiz,Oeste,Teléfono,Tarjeta débito
2024-09-07,CLI-5618,Pasta de Tomate,Enlatados,3,0.75,2.25,María Gómez,Este,Teléfono,Tarjeta débito
28/05/2023,CLI-6969,Pasta de Tomate,Enlatados,4,0.74,2.96,Pedro Díaz,Este,Teléfono,Tarjeta crédito
2023-04-20,,Refresco 2L,Bebidas,3,1.09,3.27,Laura Torres,Oeste,E-commerce,QR
2024-01-28,CLI-3811,Helado familiar,Lácteos,2,3.93,7.86,,Centro,Teléfono,QR
2024-03-22,,Leche entera,Lácteos,3,1.2,3.6,,Centro,Tienda física,
2024-08-22,CLI-4440,Pollo entero,Carnes,1,4.46,4.46,Pedro Díaz,Centro,Teléfono,Tarjeta crédito
2023-08-15,CLI-5432,Bolsas plásticas,Descartables,12,0.1,1.2,Pedro Díaz,Norte,Teléfono,
2023-03-13,,Yogurt natural,Lácteos,3,0.9,2.7,Carlos Ruiz,Este,Tienda física,Efectivo
2023-03-01,CLI-4458,Carne molida,Carnes,2,5.94,11.88,,Este,E-commerce,
2024-02-26,,Bolsas plásticas,Descartables,7,0.1,0.7,,Norte,E-commerce,Transferencia
2023-05-14,,Pasta de Tomate,Enlatados,1,0.74,0.74,Ana López,Centro,Tienda física,Tarjeta débito
2024-11-19,CLI-7625,Helado familiar,Lácteos,1,4.1,4.1,,Norte,Tienda física,Tarjeta débito
2023-12-31,,Helado familiar,Lácteos,1,3.89,3.89,Ana López,Norte,Teléfono,Transferencia
07/10/2023,CLI-8359,Jamón de pavo,Embutidos,2,3.2,6.4,Laura Torres,Norte,Tienda física,
04-08-2023,,Yogurt natural,Lácteos,2,0.9,1.8,,Norte,E-commerce,Efectivo
2024-09-15,CLI-9134,Carne molida,Carnes,2,5.65,11.3,Ana López,Centro,E-commerce,QR
11-18-2023,CLI-1682,Pollo entero,Carnes,3,4.35,13.05,Ana López,Centro,Teléfono,QR
04-29-2023,,Carne molida,Carnes,1,5.7,5.7,Pedro Díaz,Este,E-commerce,Tarjeta débito
2024-07-01,CLI-5429,Jamón de pavo,Embutidos,1,3.16,3.16,,Centro,,Transferencia
2024-06-24,CLI-6867,Pasta de Tomate,Enlatados,1,0.74,0.74,Pedro Díaz,Este,Tienda física,QR
2024-11-17,CLI-4260,Refresco 2L,Bebidas,1,1.07,1.07,,Este,Teléfono,Tarjeta crédito
2023-07-15,CLI-2186,Papas precocinadas,Congelados,4,2.32,9.28,María Gómez,Centro,Teléfono,Transferencia
28/10/2024,,Jamón de pavo,Embutidos,3,3.25,9.75,María Gómez,Este,Tienda física,Efectivo
2024-04-22,CLI-5462,Pasta de Tomate,Enlatados,5,0.74,3.7,Laura Torres,Oeste,E-commerce,QR
2023-10-22,CLI-5197,Leche entera,Lácteos,5,1.18,5.9,Pedro Díaz,,Teléfono,Transferencia
2024-10-03,,Bolsas plásticas,Descartables,4,0.1,0.4,Laura Torres,Centro,Tienda física,Transferencia
2024-05-23,CLI-5729,Leche entera,Lácteos,1,1.19,1.19,Carlos Ruiz,Centro,Tienda física,
2024-07-27,,Pasta de Tomate,Enlatados,7,0.72,5.04,María Gómez,Norte,E-commerce,Transferencia
23/06/2024,CLI-6402,Helado familiar,Lácteos,1,3.92,3.92,,Norte,Tienda física,
2023-05-31,CLI-8605,Refresco 2L,Bebidas,2,1.09,2.18,,Norte,Teléfono,QR
2023/11/28,CLI-2188,Papas precocinadas,Congelados,1,2.31,2.31,Ana López,Centro,Teléfono,Tarjeta crédito
01/06/2024,CLI-8837,Refresco 2L,Bebidas,4,1.06,4.24,,Oeste,Tienda física,Transferencia
2024-05-07,CLI-8896,Carne molida,Carnes,3,5.99,17.97,Carlos Ruiz,Este,E-commerce,
2023-11-26,CLI-7259,Carne molida,Carnes,1,5.82,5.82,,Norte,E-commerce,Tarjeta crédito
2023-06-01,,Bolsas plásticas,Descartables,5,0.1,0.5,,Centro,Teléfono,
2024-10-05,CLI-6489,Leche entera,Lácteos,1,1.19,1.19,Laura Torres,Sur,Tienda física,Tarjeta crédito
05-09-2024,CLI-1809,Papas precocinadas,Congelados,1,2.35,2.35,María Gómez,Sur,Teléfono,Tarjeta débito
2023-06-24,,Pollo entero,Carnes,2,4.42,8.84,Ana López,Sur,Teléfono,Efectivo
10-20-2024,,Yogurt natural,Lácteos,4,0.93,3.72,Pedro Díaz,Norte,,Efectivo
2023-10-16,,Pasta de Tomate,Enlatados,1,0.78,0.78,Pedro Díaz,Este,E-commerce,Tarjeta crédito
2024-07-22,,Leche entera,Lácteos,1,1.17,1.17,Ana López,Este,E-commerce,Efectivo
2024/07/07,CLI-3340,Leche entera,Lácteos,5,1.23,6.15,,Centro,Teléfono,Efectivo
2024-06-28,CLI-6897,Pollo entero,Carnes,1,4.59,4.59,,Centro,Teléfono,Tarjeta crédito
2024-10-13,CLI-7523,Leche entera,Lácteos,6,1.21,7.26,Carlos Ruiz,Oeste,Tienda física,Tarjeta débito
2023-03-29,,Leche entera,Lácteos,3,1.25,3.75,Laura Torres,Sur,E-commerce,Tarjeta débito
2023-08-30,CLI-7654,Yogurt natural,Lácteos,3,0.92,2.76,Laura Torres,Norte,E-commerce,QR
08-18-2024,CLI-5437,Papas precocinadas,Congelados,1,2.38,2.38,María Gómez,Centro,E-commerce,QR
2024-11-22,,Helado familiar,Lácteos,1,4.05,4.05,Ana López,Oeste,,QR
07/10/2023,CLI-7867,Refresco 2L,Bebidas,5,1.06,5.3,,Norte,Tienda física,QR
27/05/2024,,Jamón de pavo,Embutidos,1,3.17,3.17,Carlos Ruiz,Norte,Tienda física,Tarjeta crédito
04-16-2023,CLI-8519,Pasta de Tomate,Enlatados,8,0.77,6.16,Carlos Ruiz,Centro,Tienda física,Transferencia
11/06/2024,CLI-4635,Refresco 2L,Bebidas,4,1.12,4.48,,Sur,Tienda física,QR
2023-09-20,,Refresco 2L,Bebidas,1,1.13,1.13,María Gómez,Centro,Teléfono,Tarjeta débito
2023-04-01,,Pollo entero,Carnes,1,4.32,4.32,Pedro Díaz,Sur,Teléfono,QR
2024-08-15,CLI-9725,Bolsas plásticas,Descartables,7,0.1,0.7,Ana López,Este,Tienda física,Tarjeta crédito
2023-12-22,CLI-6937,Leche entera,Lácteos,5,1.17,5.85,Laura Torres,Oeste,E-commerce,Tarjeta débito
2024-06-27,CLI-6486,Papas precocinadas,Congelados,3,2.31,6.93,Pedro Díaz,Sur,Teléfono,Tarjeta crédito
23/07/2023,,Yogurt natural,Lácteos,1,0.9,0.9,María Gómez,Oeste,Teléfono,
2023-11-29,CLI-6045,Papas precocinadas,Congelados,1,2.29,2.29,Ana López,,Teléfono,Efectivo
2023-05-08,CLI-8906,Pasta de Tomate,Enlatados,4,0.74,2.96,María Gómez,Sur,Tienda física,Tarjeta crédito
2023-09-06,CLI-5786,Pasta de Tomate,Enlatados,2,0.74,1.48,Ana López,Oeste,E-commerce,
05-20-2024,CLI-7475,Refresco 2L,Bebidas,1,1.06,1.06,Ana López,Sur,E-commerce,Tarjeta crédito
2023-11-27,,Helado familiar,Lácteos,1,3.92,3.92,Carlos Ruiz,Este,Teléfono,Efectivo
2024-04-29,CLI-5942,Leche entera,Lácteos,2,1.17,2.34,María Gómez,Oeste,Tienda física,QR
02/09/2024,CLI-4860,Pollo entero,Carnes,2,4.44,8.88,María Gómez,Oeste,Tienda física,Tarjeta débito
2023-06-25,,Leche entera,Lácteos,2,1.2,2.4,Ana López,Oeste,E-commerce,QR
05/08/2023,CLI-5134,Bolsas plásticas,Descartables,6,0.1,0.6,Ana López,Oeste,Teléfono,Transferencia
2023-10-11,CLI-4275,Leche entera,Lácteos,4,1.18,4.72,Laura Torres,Centro,E-commerce,Tarjeta débito
2024-08-12,,Pasta de Tomate,Enlatados,1,0.73,0.73,María Gómez,Norte,Teléfono,Tarjeta débito
03-24-2023,CLI-1000,Yogurt natural,Lácteos,1,0.9,0.9,María Gómez,,Teléfono,
2024-10-06,,Pollo entero,Carnes,1,4.35,4.35,Ana López,Oeste,Tienda física,Tarjeta crédito
2024-01-02,CLI-4444,Leche entera,Lácteos,1,1.18,1.18,Carlos Ruiz,Este,Teléfono,Tarjeta crédito
10-29-2023,CLI-4096,Pollo entero,Carnes,1,4.48,4.48,Laura Torres,Centro,Tienda física,Efectivo
2023-04-14,CLI-6971,Yogurt natural,Lácteos,3,0.9,2.7,,Norte,Teléfono,QR
2023-08-19,CLI-3611,Pasta de Tomate,Enlatados,1,0.77,0.77,Carlos Ruiz,Norte,E-commerce,Tarjeta débito
10-08-2023,,Leche entera,Lácteos,2,1.22,2.44,Laura Torres,Norte,Teléfono,QR
2024-03-14,CLI-8970,Bolsas plásticas,Descartables,6,0.1,0.6,,Sur,E-commerce,QR
24/02/2024,CLI-3165,Pollo entero,Carnes,2,4.48,8.96,Pedro Díaz,Sur,E-commerce,Transferencia
2023-04-25,CLI-5449,Leche entera,Lácteos,1,1.18,1.18,Pedro Díaz,Oeste,Teléfono,
19/11/2024,CLI-2768,Pollo entero,Carnes,1,4.42,4.42,,Este,Tienda física,Transferencia
2023-11-24,CLI-1451,Pasta de Tomate,Enlatados,5,0.76,3.8,,Sur,Tienda física,Tarjeta débito
03/11/2024,CLI-1273,Carne molida,Carnes,1,5.86,5.86,Carlos Ruiz,Sur,Tienda física,Tarjeta crédito
2024-10-26,CLI-3557,Leche entera,Lácteos,2,1.2,2.4,Pedro Díaz,Oeste,E-commerce,QR
2024-06-06,CLI-9331,Carne molida,Carnes,1,5.94,5.94,,Oeste,E-commerce,QR
2024-05-02,CLI-2669,Bolsas plásticas,Descartables,10,0.1,1.0,,Norte,Tienda física,QR
2024-07-28,CLI-6964,Jamón de pavo,Embutidos,2,3.1,6.2,,Sur,E-commerce,Tarjeta débito
15/01/2024,,Pollo entero,Carnes,1,4.45,4.45,,,Tienda física,Transferencia
2024-01-22,CLI-5896,Leche entera,Lácteos,2,1.18,2.36,Pedro Díaz,Sur,Tienda física,Tarjeta débito
2024-11-04,CLI-4913,Bolsas plásticas,Descartables,7,0.1,0.7,Laura Torres,Este,Tienda física,Transferencia
2024-10-01,CLI-4721,Pollo entero,Carnes,1,4.56,4.56,Pedro Díaz,Norte,Teléfono,Tarjeta crédito
2023-04-09,,Pasta de Tomate,Enlatados,5,0.76,3.8,María Gómez,Norte,Teléfono,Tarjeta débito
2024-09-17,CLI-2768,Pasta de Tomate,Enlatados,2,0.76,1.52,,Centro,Tienda física,Tarjeta débito
2024-09-15,,Refresco 2L,Bebidas,2,1.12,2.24,Carlos Ruiz,Norte,Tienda física,
2023-08-14,,Helado familiar,Lácteos,2,4.04,8.08,Pedro Díaz,Centro,Teléfono,
2024-05-18,,Pollo entero,Carnes,1,4.4,4.4,,Norte,E-commerce,
2024-08-18,CLI-5144,Papas precocinadas,Congelados,2,2.28,4.56,Carlos Ruiz,Oeste,E-commerce,Tarjeta crédito
2024-10-22,CLI-3287,Refresco 2L,Bebidas,4,1.09,4.36,Pedro Díaz,Norte,Tienda física,Efectivo
2024-09-01,CLI-2963,Carne molida,Carnes,2,5.93,11.86,Pedro Díaz,Norte,E-commerce,Transferencia
2024/10/20,CLI-1878,Yogurt natural,Lácteos,1,0.91,0.91,Laura Torres,Oeste,Tienda física,Efectivo
2024-07-03,CLI-3470,Leche entera,Lácteos,2,1.24,2.48,,,Tienda física,Efectivo
2024-03-31,CLI-7604,Pollo entero,Carnes,1,4.6,4.6,Pedro Díaz,Centro,Tienda física,
2023-07-16,,Leche entera,Lácteos,3,1.18,3.54,Ana López,Norte,Tienda física,QR
27/10/2023,CLI-8891,Leche entera,Lácteos,2,1.23,2.46,,Sur,Teléfono,Tarjeta crédito
11-17-2023,CLI-8906,Bolsas plásticas,Descartables,6,0.1,0.6,Ana López,Sur,Teléfono,Tarjeta débito
2023-11-20,CLI-8526,Pasta de Tomate,Enlatados,6,0.74,4.44,María Gómez,Oeste,E-commerce,Tarjeta crédito
2024-11-21,CLI-6255,Leche entera,Lácteos,3,1.19,3.57,Laura Torres,Centro,Tienda física,Tarjeta crédito
2023-03-24,CLI-5865,Helado familiar,Lácteos,1,4.1,4.1,Pedro Díaz,Norte,,Transferencia
12-28-2023,CLI-9799,Leche entera,Lácteos,1,1.2,1.2,Carlos Ruiz,Sur,Tienda física,
18/05/2023,CLI-6488,Yogurt natural,Lácteos,2,0.92,1.84,,Centro,Tienda física,QR
2023-10-22,CLI-7506,Jamón de pavo,Embutidos,2,3.18,6.36,Carlos Ruiz,Centro,E-commerce,
29/09/2023,,Pollo entero,Carnes,3,4.54,13.62,Ana López,Oeste,Teléfono,QR
2024-05-05,CLI-8909,Bolsas plásticas,Descartables,15,0.1,1.5,Pedro Díaz,Oeste,E-commerce,QR
2023-11-27,,Leche entera,Lácteos,3,1.16,3.48,,Sur,E-commerce,Efectivo
2023-11-18,,Carne molida,Carnes,2,6.03,12.06,,Sur,Tienda física,
2023-03-30,CLI-2499,Papas precocinadas,Congelados,5,2.24,11.2,Pedro Díaz,Oeste,Teléfono,Efectivo
05/01/2024,,Refresco 2L,Bebidas,1,1.12,1.12,Laura Torres,Norte,Tienda física,Transferencia
20/03/2023,,Bolsas plásticas,Descartables,4,0.1,0.4,Laura Torres,Sur,E-commerce,QR
12-10-2023,CLI-8577,Yogurt natural,Lácteos,10,0.9,9.0,,Norte,Teléfono,Efectivo
2023/11/12,CLI-6671,Papas precocinadas,Congelados,2,2.3,4.6,,Norte,E-commerce,QR
04-08-2023,CLI-4718,Leche entera,Lácteos,2,1.16,2.32,Ana López,Sur,E-commerce,Tarjeta débito
2023-09-23,CLI-9785,Refresco 2L,Bebidas,4,1.07,4.28,Ana López,Norte,Teléfono,Transferencia
2023-08-14,CLI-9275,Papas precocinadas,Congelados,4,2.29,9.16,Pedro Díaz,Oeste,E-commerce,
2024-02-10,CLI-7060,Pasta de Tomate,Enlatados,3,0.76,2.28,Ana López,Oeste,,Transferencia
03-04-2023,CLI-7555,Pollo entero,Carnes,3,4.53,13.59,,Oeste,E-commerce,Tarjeta crédito
2023-07-11,CLI-2740,Pollo entero,Carnes,1,4.61,4.61,Laura Torres,Centro,Teléfono,
2024-08-03,CLI-8446,Papas precocinadas,Congelados,2,2.36,4.72,,Sur,Teléfono,QR
2023-05-30,CLI-6973,Papas precocinadas,Congelados,3,2.24,6.72,,Centro,,Efectivo
2024-08-05,CLI-1259,Bolsas plásticas,Descartables,3,0.1,0.3,Carlos Ruiz,Centro,Tienda física,Tarjeta débito
2023-07-28,CLI-8434,Pasta de Tomate,Enlatados,5,0.75,3.75,Pedro Díaz,Sur,Teléfono,Tarjeta débito
06-17-2023,CLI-6961,Carne molida,Carnes,1,5.59,5.59,,Este,Tienda física,Transferencia
19/01/2024,CLI-5192,Pasta de Tomate,Enlatados,6,0.77,4.62,Ana López,Norte,Teléfono,Tarjeta débito
2023-03-18,,Leche entera,Lácteos,2,1.21,2.42,Ana López,Oeste,E-commerce,Transferencia
2023-03-14,CLI-6349,Leche entera,Lácteos,2,1.24,2.48,,Oeste,E-commerce,Tarjeta crédito
2023-06-11,,Pasta de Tomate,Enlatados,4,0.76,3.04,Pedro Díaz,Oeste,E-commerce,Transferencia
2024-07-06,,Bolsas plásticas,Descartables,7,0.1,0.7,,Norte,Tienda física,QR
2023-11-16,CLI-8310,Bolsas plásticas,Descartables,14,0.1,1.4,Laura Torres,Sur,E-commerce,Transferencia
2024/11/16,,Pasta de Tomate,Enlatados,8,0.76,6.08,Pedro Díaz,Oeste,Tienda física,
2024-10-20,CLI-4726,Jamón de pavo,Embutidos,1,3.19,3.19,,Oeste,Tienda física,Tarjeta crédito
04-22-2024,,Carne molida,Carnes,1,5.66,5.66,,Norte,Teléfono,QR
2023-03-09,CLI-9357,Refresco 2L,Bebidas,3,1.12,3.36,Ana López,Norte,Teléfono,Efectivo
2024-01-15,,Yogurt natural,Lácteos,4,0.89,3.56,Carlos Ruiz,Sur,E-commerce,Tarjeta débito
2023/03/11,CLI-1461,Pasta de Tomate,Enlatados,2,0.77,1.54,Carlos Ruiz,Sur,Teléfono,Transferencia
28/01/2024,,Jamón de pavo,Embutidos,3,3.05,9.15,Laura Torres,Norte,Teléfono,
2024/02/01,CLI-9460,Yogurt natural,Lácteos,3,0.9,2.7,Pedro Díaz,Este,Teléfono,
2024-07-02,CLI-6967,Refresco 2L,Bebidas,5,1.11,5.55,,Este,E-commerce,Tarjeta débito
2024-03-15,CLI-7649,Refresco 2L,Bebidas,2,1.06,2.12,Laura Torres,Sur,Tienda física,Tarjeta crédito
2024-03-03,CLI-5266,Leche entera,Lácteos,1,1.19,1.19,Laura Torres,Norte,E-commerce,Tarjeta crédito
2023-10-22,CLI-4650,Jamón de pavo,Embutidos,2,3.25,6.5,Pedro Díaz,Este,E-commerce,
2024-05-31,CLI-8873,Pollo entero,Carnes,2,4.53,9.06,Ana López,Sur,Teléfono,Efectivo
2024-07-21,,Carne molida,Carnes,1,6.01,6.01,,Oeste,,QR
19/10/2024,CLI-6987,Bolsas plásticas,Descartables,11,0.1,1.1,,Norte,E-commerce,Efectivo
2024-10-27,CLI-7939,Pasta de Tomate,Enlatados,4,0.75,3.0,Laura Torres,Centro,E-commerce,Tarjeta débito
2023-10-14,,Bolsas plásticas,Descartables,8,0.1,0.8,Laura Torres,Oeste,Tienda física,Transferencia
2023-07-04,CLI-7626,Leche entera,Lácteos,3,1.25,3.75,Pedro Díaz,Centro,Teléfono,QR
11/08/2023,,Pollo entero,Carnes,1,4.76,4.76,,Este,Teléfono,Efectivo
2024-05-03,CLI-6967,Yogurt natural,Lácteos,5,0.92,4.6,Ana López,Centro,Tienda física,Transferencia
2023-05-23,CLI-9415,Leche entera,Lácteos,2,1.2,2.4,Carlos Ruiz,Centro,Teléfono,Tarjeta crédito
06-01-2024,CLI-3873,Papas precocinadas,Congelados,2,2.31,4.62,,Centro,E-commerce,Tarjeta débito
2024-02-04,CLI-4084,Pollo entero,Carnes,1,4.59,4.59,,Sur,Tienda física,Tarjeta crédito
2024-06-11,CLI-3067,Bolsas plásticas,Descartables,10,0.1,1.0,Pedro Díaz,Centro,Tienda física,QR
09-08-2024,,Pollo entero,Carnes,1,4.74,4.74,Carlos Ruiz,Sur,Tienda física,Transferencia
2024-06-19,CLI-1962,Bolsas plásticas,Descartables,8,0.1,0.8,María Gómez,Este,Teléfono,
2024-05-23,CLI-3203,Jamón de pavo,Embutidos,1,3.2,3.2,Ana López,Sur,Tienda física,QR
2024/07/24,,Yogurt natural,Lácteos,1,0.92,0.92,Carlos Ruiz,Norte,Teléfono,Efectivo
2023-08-01,CLI-8377,Leche entera,Lácteos,2,1.21,2.42,Pedro Díaz,Oeste,Teléfono,Efectivo
2024-11-15,CLI-5700,Yogurt natural,Lácteos,5,0.91,4.55,,Oeste,E-commerce,Transferencia
2024-04-21,,Pasta de Tomate,Enlatados,4,0.76,3.04,Ana López,Centro,Tienda física,Transferencia
2024-01-06,CLI-6161,Pasta de Tomate,Enlatados,2,0.75,1.5,Carlos Ruiz,Norte,Teléfono,Tarjeta débito
2024-01-21,CLI-9378,Pollo entero,Carnes,1,4.31,4.31,Laura Torres,Norte,E-commerce,Tarjeta débito
02/08/2024,,Pasta de Tomate,Enlatados,1,0.75,0.75,,Centro,Tienda física,Tarjeta débito
18/04/2024,CLI-7731,Papas precocinadas,Congelados,4,2.36,9.44,Laura Torres,Este,Tienda física,Transferencia
08-12-2024,CLI-9986,Pollo entero,Carnes,1,4.37,4.37,Ana López,Este,E-commerce,
2023-12-24,CLI-8823,Carne molida,Carnes,1,5.79,5.79,,Norte,E-commerce,Efectivo
2024-05-19,CLI-8455,Carne molida,Carnes,1,5.75,5.75,,Este,Tienda física,Transferencia
2024-05-23,,Pasta de Tomate,Enlatados,1,0.72,0.72,Ana López,Sur,Teléfono,Tarjeta crédito
22/07/2024,CLI-6758,Pasta de Tomate,Enlatados,3,0.75,2.25,,Norte,Teléfono,
02-26-2024,,Refresco 2L,Bebidas,1,1.11,1.11,,Este,Teléfono,Tarjeta crédito
2023-09-15,CLI-4522,Papas precocinadas,Congelados,3,2.28,6.84,Pedro Díaz,Sur,Teléfono,Efectivo
06-01-2023,CLI-7331,Leche entera,Lácteos,3,1.24,3.72,Laura Torres,Oeste,Teléfono,QR
08/03/2023,,Helado familiar,Lácteos,1,4.1,4.1,,Sur,Tienda física,Efectivo
09-24-2023,CLI-2779,Papas precocinadas,Congelados,3,2.29,6.87,,Sur,E-commerce,Efectivo
2023-12-28,CLI-5229,Pasta de Tomate,Enlatados,3,0.74,2.22,Laura Torres,Este,Teléfono,Transferencia
2024-08-23,CLI-3126,Pollo entero,Carnes,1,4.35,4.35,Ana López,Norte,Teléfono,Tarjeta crédito
30/09/2024,CLI-6185,Jamón de pavo,Embutidos,2,3.26,6.52,,Sur,E-commerce,Tarjeta crédito
2024/01/31,CLI-5803,Carne molida,Carnes,1,5.66,5.66,Laura Torres,Oeste,E-commerce,Transferencia
2023-05-22,,Yogurt natural,Lácteos,2,0.91,1.82,Ana López,Norte,E-commerce,Transferencia
09/06/2023,CLI-1535,Refresco 2L,Bebidas,4,1.05,4.2,María Gómez,Oeste,Teléfono,Tarjeta crédito
2024-05-11,CLI-3144,Carne molida,Carnes,1,5.93,5.93,María Gómez,Sur,E-commerce,Tarjeta débito
2024-05-11,CLI-4891,Pasta de Tomate,Enlatados,4,0.74,2.96,Ana López,Oeste,Teléfono,Transferencia
2023/10/21,,Pasta de Tomate,Enlatados,2,0.77,1.54,Pedro Díaz,Sur,Tienda física,Tarjeta débito
2024/05/30,,Pasta de Tomate,Enlatados,4,0.77,3.08,Ana López,Centro,,Tarjeta débito
2024-03-29,CLI-2903,Pollo entero,Carnes,1,4.54,4.54,,Oeste,E-commerce,Efectivo
28/03/2023,,Yogurt natural,Lácteos,2,0.91,1.82,Carlos Ruiz,Sur,E-commerce,Tarjeta crédito
2023-11-23,,Carne molida,Carnes,1,5.62,5.62,Carlos Ruiz,Norte,E-commerce,Transferencia
2024-07-06,,Bolsas plásticas,Descartables,9,0.1,0.9,Ana López,Oeste,E-commerce,Tarjeta débito
2023-03-28,,Pollo entero,Carnes,1,4.51,4.51,María Gómez,,E-commerce,Efectivo
2023-04-25,CLI-6776,Refresco 2L,Bebidas,6,1.09,6.54,,Este,E-commerce,Tarjeta crédito
2023-03-23,CLI-2963,Pasta de Tomate,Enlatados,4,0.77,3.08,Carlos Ruiz,Este,Tienda física,Efectivo
04-15-2024,CLI-4888,Leche entera,Lácteos,2,1.21,2.42,Ana López,Este,Teléfono,
10/08/2023,,Yogurt natural,Lácteos,3,0.91,2.73,Pedro Díaz,Sur,Tienda física,QR
11/04/2024,CLI-8462,Jamón de pavo,Embutidos,3,3.23,9.69,,Centro,E-commerce,
2024-04-07,CLI-6237,Jamón de pavo,Embutidos,1,3.17,3.17,Ana López,Centro,Tienda física,QR
2023-11-21,,Papas precocinadas,Congelados,1,2.33,2.33,María Gómez,Sur,E-commerce,Tarjeta débito
2023-07-16,CLI-1348,Yogurt natural,Lácteos,3,0.87,2.61,Pedro Díaz,Norte,Tienda física,
2023-04-02,CLI-4213,Yogurt natural,Lácteos,8,0.9,7.2,Laura Torres,Sur,Tienda física,Transferencia
2023-10-27,CLI-5773,Helado familiar,Lácteos,1,4.0,4.0,Carlos Ruiz,Este,Teléfono,Tarjeta crédito
2024-05-09,,Pasta de Tomate,Enlatados,2,0.71,1.42,Carlos Ruiz,Sur,,Tarjeta débito
26/11/2023,,Carne molida,Carnes,2,5.78,11.56,,Este,Teléfono,Transferencia
2023-07-09,CLI-5749,Yogurt natural,Lácteos,5,0.91,4.55,María Gómez,Centro,Tienda física,
18/05/2024,CLI-7771,Jamón de pavo,Embutidos,3,3.28,9.84,Ana López,Este,E-commerce,Transferencia
2024-06-15,CLI-6742,Yogurt natural,Lácteos,3,0.9,2.7,Carlos Ruiz,Oeste,E-commerce,Efectivo
09-09-2024,,Pasta de Tomate,Enlatados,5,0.74,3.7,,Centro,Tienda física,QR
2023-04-25,CLI-5200,Pasta de Tomate,Enlatados,5,0.73,3.65,María Gómez,,Tienda física,QR
05-24-2023,CLI-3889,Refresco 2L,Bebidas,3,1.14,3.42,Laura Torres,Norte,E-commerce,Tarjeta débito
2024-07-14,CLI-4916,Pollo entero,Carnes,2,4.51,9.02,Laura Torres,Este,Teléfono,Tarjeta crédito
30/10/2024,,Jamón de pavo,Embutidos,3,3.17,9.51,Ana López,Sur,,
2024-09-02,CLI-6518,Yogurt natural,Lácteos,1,0.88,0.88,Carlos Ruiz,Oeste,E-commerce,Tarjeta débito
11-09-2024,CLI-4551,Leche entera,Lácteos,2,1.2,2.4,,Norte,Teléfono,Tarjeta débito
2024-06-09,,Papas precocinadas,Congelados,1,2.36,2.36,María Gómez,Sur,Tienda física,Efectivo
06-04-2024,CLI-9833,Bolsas plásticas,Descartables,8,0.1,0.8,María Gómez,Sur,Tienda física,QR
06-17-2023,CLI-7553,Pollo entero,Carnes,3,4.55,13.65,,Este,E-commerce,Tarjeta débito
2024-09-24,,Papas precocinadas,Congelados,1,2.37,2.37,María Gómez,Oeste,Teléfono,Efectivo
16/12/2023,,Jamón de pavo,Embutidos,1,3.08,3.08,Carlos Ruiz,Centro,,Efectivo
2024-09-09,,Leche entera,Lácteos,2,1.21,2.42,Laura Torres,Norte,E-commerce,Tarjeta crédito
2024-02-18,CLI-4852,Pasta de Tomate,Enlatados,2,0.76,1.52,,Oeste,Tienda física,Transferencia
2024-08-18,CLI-2311,Pasta de Tomate,Enlatados,2,0.78,1.56,Ana López,Oeste,Tienda física,QR
2023-06-12,CLI-5357,Bolsas plásticas,Descartables,11,0.1,1.1,Ana López,Centro,E-commerce,
2023-11-16,CLI-3079,Leche entera,Lácteos,1,1.23,1.23,Laura Torres,Sur,Teléfono,Tarjeta crédito
2024-09-08,CLI-3324,Pasta de Tomate,Enlatados,3,0.74,2.22,Ana López,Centro,E-commerce,QR
2024-02-08,CLI-9620,Pasta de Tomate,Enlatados,2,0.76,1.52,,Oeste,Teléfono,QR
2024-11-28,CLI-5585,Papas precocinadas,Congelados,4,2.27,9.08,,Centro,Tienda física,Efectivo
2024-04-16,,Papas precocinadas,Congelados,1,2.25,2.25,,Oeste,Teléfono,Efectivo
2024-02-22,CLI-3954,Papas precocinadas,Congelados,3,2.25,6.75,Laura Torres,Oeste,Teléfono,Transferencia
2023-10-14,CLI-6921,Pasta de Tomate,Enlatados,3,0.76,2.28,Ana López,Oeste,Tienda física,Transferencia
2023-10-30,CLI-1566,Pollo entero,Carnes,1,4.54,4.54,Pedro Díaz,Norte,Tienda física,QR
2024-06-10,CLI-7051,Refresco 2L,Bebidas,4,1.09,4.36,Pedro Díaz,Centro,E-commerce,Transferencia
